delivery_time_days,review_score,total_order_value
10.0,4.0,78.14
11.0,4.0,64.62
9.0,5.0,65.19
9.0,5.0,240.92
7.0,5.0,217.1
5.0,5.0,204.76
5.0,5.0,113.61
8.0,5.0,209.67
12.0,5.0,137.23
4.0,4.0,47.68
4.0,4.0,47.68
4.0,4.0,47.68
24.0,5.0,237.08
6.0,5.0,83.69000000000001
7.0,5.0,38.96
10.0,5.0,60.0
17.0,3.0,107.95
6.0,5.0,188.31
7.0,5.0,173.57
6.0,5.0,83.62
11.0,5.0,111.21
4.0,5.0,82.33000000000001
4.0,5.0,82.33000000000001
15.0,5.0,77.57
14.0,5.0,77.57
14.0,5.0,77.57
10.0,1.0,372.72
5.0,5.0,66.07
13.0,4.0,57.83
13.0,4.0,57.83
13.0,4.0,57.83
16.0,5.0,73.78999999999999
7.0,5.0,617.6899999999999
5.0,5.0,62.75
19.0,5.0,22.04
5.0,5.0,58.84
5.0,5.0,58.84
1.0,5.0,229.63
6.0,4.0,163.97
17.0,5.0,45.62
7.0,5.0,91.76
5.0,4.0,156.95
5.0,4.0,92.75
4.0,5.0,183.13
19.0,4.0,77.28999999999999
19.0,4.0,77.28999999999999
2.0,5.0,27.29
7.0,5.0,312.59
3.0,5.0,118.9
8.0,5.0,46.01
6.0,3.0,46.51
6.0,3.0,41.5
5.0,3.0,122.46
12.0,4.0,37.11
26.0,4.0,135.04000000000002
10.0,5.0,265.84
8.0,5.0,99.7
11.0,4.0,399.44
6.0,5.0,55.04
6.0,2.0,65.53
20.0,4.0,76.78999999999999
7.0,4.0,118.47
7.0,4.0,114.25
7.0,3.0,111.78
12.0,5.0,106.23
19.0,5.0,36.09
3.0,1.0,35.769999999999996
13.0,5.0,228.79
6.0,5.0,80.65
12.0,5.0,69.2
4.0,4.0,68.72
1.0,4.0,28.45
16.0,5.0,82.12
21.0,4.0,159.25
19.0,3.0,296.60999999999996
3.0,5.0,105.9
19.0,5.0,144.47
33.0,4.0,55.739999999999995
5.0,5.0,163.69
1.0,5.0,118.01
3.0,5.0,305.51
2.0,5.0,318.3
7.0,5.0,49.79
10.0,3.0,40.96
8.0,5.0,157.32
11.0,5.0,114.91
8.0,5.0,444.54
9.0,3.0,77.57
30.0,1.0,77.57
30.0,1.0,77.57
30.0,1.0,77.57
46.0,5.0,2223.12
11.0,5.0,158.51000000000002
39.0,2.0,222.68
2.0,5.0,65.71000000000001
9.0,3.0,304.14
6.0,5.0,70.89
28.0,1.0,139.98000000000002
16.0,5.0,261.82
14.0,5.0,74.49
16.0,1.0,163.32
16.0,1.0,140.44
6.0,5.0,33.16
9.0,5.0,101.46
1.0,5.0,37.26
6.0,5.0,133.15
11.0,4.0,46.79
9.0,5.0,46.629999999999995
9.0,5.0,46.629999999999995
20.0,5.0,183.29
12.0,4.0,211.56
17.0,5.0,47.03
54.0,1.0,189.37
6.0,5.0,107.28
16.0,5.0,62.989999999999995
11.0,5.0,85.22999999999999
11.0,5.0,99.7
5.0,1.0,124.85
22.0,5.0,56.69
4.0,5.0,107.41
13.0,5.0,217.06
20.0,5.0,86.48
10.0,3.0,68.42
10.0,3.0,77.15
21.0,5.0,79.8
1.0,2.0,66.7
1.0,2.0,76.71
2.0,5.0,89.41
12.0,5.0,168.93
4.0,5.0,35.15
4.0,5.0,33.16
12.0,5.0,115.36
9.0,5.0,57.68
7.0,5.0,118.28
7.0,5.0,118.28
7.0,5.0,118.28
7.0,5.0,118.28
7.0,5.0,118.28
7.0,5.0,118.28
7.0,5.0,118.28
7.0,5.0,118.28
5.0,5.0,135.82
2.0,5.0,211.41
6.0,5.0,309.28000000000003
6.0,5.0,309.28000000000003
2.0,4.0,98.81
10.0,5.0,251.82
4.0,5.0,124.4
7.0,5.0,161.08
31.0,1.0,107.87
31.0,1.0,107.87
19.0,3.0,77.57
19.0,3.0,77.57
12.0,5.0,99.9
9.0,5.0,38.09
7.0,5.0,210.29
17.0,4.0,63.42
26.0,3.0,271.08
7.0,5.0,124.57
5.0,4.0,110.08
3.0,5.0,294.65999999999997
14.0,5.0,333.6
7.0,5.0,211.77
11.0,5.0,136.6
5.0,1.0,64.4
10.0,4.0,1291.39
18.0,5.0,62.83
13.0,4.0,34.0
13.0,4.0,34.0
4.0,5.0,47.129999999999995
3.0,5.0,48.870000000000005
26.0,5.0,86.78999999999999
3.0,5.0,114.8
17.0,5.0,146.85
7.0,5.0,219.4
7.0,5.0,67.17
20.0,4.0,208.48
24.0,3.0,946.9
8.0,4.0,87.05
7.0,5.0,164.79
7.0,5.0,164.79
7.0,5.0,67.16
7.0,5.0,67.16
20.0,5.0,169.48
11.0,4.0,29.83
18.0,5.0,63.120000000000005
3.0,5.0,60.33
23.0,4.0,53.68
7.0,5.0,62.06
37.0,1.0,323.54
8.0,5.0,64.0
30.0,5.0,51.510000000000005
18.0,5.0,82.83
5.0,5.0,54.43
4.0,5.0,332.14
3.0,5.0,47.88
2.0,5.0,309.89
9.0,5.0,261.78000000000003
9.0,5.0,94.86
5.0,4.0,170.01
11.0,4.0,91.19
10.0,4.0,151.49
13.0,5.0,54.18000000000001
12.0,5.0,158.38
12.0,5.0,249.31
20.0,3.0,81.79
9.0,5.0,38.129999999999995
8.0,5.0,99.33
8.0,3.0,126.92
8.0,4.0,126.92
5.0,4.0,91.66
5.0,4.0,141.35
3.0,3.0,88.08
3.0,3.0,88.08
5.0,5.0,42.68
5.0,1.0,76.09
15.0,4.0,83.25
9.0,4.0,67.77
15.0,4.0,80.56
7.0,3.0,54.1
13.0,5.0,511.42
9.0,5.0,219.19
9.0,5.0,66.53
9.0,4.0,131.02
7.0,4.0,216.83
15.0,5.0,32.3
6.0,5.0,366.5100000000001
11.0,5.0,255.29
23.0,4.0,136.32
21.0,5.0,606.4599999999999
15.0,5.0,457.0700000000001
10.0,5.0,93.64
10.0,5.0,52.85
34.0,5.0,48.69
7.0,5.0,72.14
11.0,5.0,41.53
13.0,5.0,215.06
16.0,2.0,56.129999999999995
2.0,4.0,98.98
5.0,5.0,68.52000000000001
5.0,5.0,275.11
6.0,1.0,64.1
6.0,1.0,69.9
6.0,1.0,69.9
13.0,5.0,166.16
3.0,5.0,68.32
13.0,1.0,36.05
13.0,1.0,36.05
16.0,1.0,36.78
13.0,5.0,274.55
14.0,1.0,119.34
6.0,4.0,87.43
10.0,5.0,70.89999999999999
17.0,5.0,49.86
10.0,5.0,186.1
8.0,5.0,104.46
7.0,5.0,88.62
1.0,4.0,37.379999999999995
11.0,5.0,55.69
12.0,5.0,170.17
13.0,5.0,82.22999999999999
23.0,4.0,29.56
15.0,4.0,77.57
6.0,5.0,54.52
6.0,5.0,54.52
6.0,5.0,54.52
6.0,5.0,54.52
16.0,3.0,33.83
5.0,5.0,114.45
9.0,5.0,34.22
37.0,1.0,141.74
5.0,4.0,47.91
4.0,5.0,37.36
26.0,1.0,590.0799999999999
8.0,3.0,164.79
7.0,5.0,43.17
2.0,4.0,106.69
6.0,5.0,108.42
17.0,5.0,26.84
12.0,5.0,106.87
7.0,5.0,81.33
4.0,5.0,57.370000000000005
6.0,5.0,21.22
6.0,5.0,21.22
17.0,5.0,197.27
20.0,5.0,166.35
6.0,5.0,31.17
6.0,5.0,31.17
9.0,5.0,66.69
12.0,4.0,166.4
31.0,4.0,82.67
6.0,5.0,321.51
2.0,4.0,61.98
17.0,3.0,190.43
8.0,5.0,44.0
13.0,5.0,609.24
5.0,5.0,96.43
32.0,1.0,102.17
9.0,5.0,165.08999999999995
2.0,1.0,27.299999999999997
3.0,5.0,52.58
7.0,5.0,26.58
14.0,5.0,175.56
14.0,5.0,175.56
18.0,5.0,101.63
26.0,5.0,166.29
6.0,5.0,64.96000000000001
14.0,5.0,65.87
14.0,5.0,65.87
13.0,4.0,162.04000000000002
14.0,5.0,21.950000000000003
24.0,1.0,74.87
59.0,3.0,133.75
24.0,1.0,169.49
9.0,4.0,38.64
10.0,3.0,87.87
10.0,3.0,87.87
10.0,3.0,87.87
6.0,5.0,150.37
40.0,4.0,76.86
8.0,5.0,34.989999999999995
9.0,4.0,35.129999999999995
12.0,5.0,145.56
48.0,1.0,241.22
3.0,5.0,88.08000000000001
3.0,5.0,88.08000000000001
3.0,5.0,88.08000000000001
4.0,5.0,42.78
4.0,5.0,42.78
11.0,5.0,231.45
6.0,5.0,35.79
19.0,5.0,253.38
8.0,5.0,63.37
12.0,5.0,194.12
7.0,5.0,88.27000000000001
11.0,5.0,58.62
11.0,5.0,58.62
11.0,5.0,58.62
14.0,4.0,113.67
25.0,5.0,37.18
9.0,1.0,253.01
36.0,1.0,85.14
5.0,1.0,167.06
5.0,1.0,167.06
3.0,5.0,185.03
20.0,5.0,30.1
15.0,5.0,67.83
10.0,5.0,46.77
13.0,5.0,257.77
7.0,4.0,102.72
15.0,1.0,54.38
7.0,4.0,340.08000000000004
22.0,4.0,29.22
8.0,3.0,69.53
5.0,4.0,144.11
7.0,5.0,161.37
3.0,3.0,32.43
21.0,5.0,537.16
12.0,5.0,190.87
19.0,1.0,74.08
8.0,5.0,36.78
8.0,5.0,36.78
7.0,1.0,157.75
7.0,2.0,97.32
12.0,3.0,99.43
20.0,5.0,104.76
29.0,2.0,165.83
9.0,4.0,138.94
9.0,4.0,174.19
10.0,2.0,53.23
13.0,5.0,147.94
12.0,4.0,225.72
14.0,5.0,179.04000000000002
18.0,5.0,55.6
22.0,5.0,1157.41
5.0,5.0,116.97
5.0,5.0,134.74
5.0,5.0,135.23
7.0,5.0,92.3
5.0,5.0,56.870000000000005
19.0,5.0,325.93
9.0,5.0,59.239999999999995
17.0,5.0,70.12
5.0,5.0,63.349999999999994
11.0,5.0,58.0
19.0,5.0,294.7
8.0,5.0,131.11
9.0,5.0,28.98
5.0,5.0,163.68
20.0,1.0,197.95
15.0,4.0,2024.31
11.0,5.0,51.84
17.0,2.0,139.92000000000002
17.0,2.0,115.92
28.0,1.0,165.70000000000002
1.0,5.0,121.87
16.0,3.0,80.75
20.0,3.0,38.04
4.0,4.0,56.5
13.0,3.0,60.85
18.0,5.0,63.27
6.0,5.0,95.56
17.0,5.0,50.74
17.0,5.0,50.74
25.0,1.0,107.78
8.0,5.0,248.91
5.0,4.0,71.07
6.0,4.0,133.9
7.0,5.0,23.68
4.0,3.0,209.11
5.0,5.0,117.13
5.0,5.0,100.47
7.0,4.0,64.61
7.0,4.0,64.61
35.0,5.0,87.05
20.0,1.0,94.31
20.0,1.0,94.31
3.0,1.0,95.31
12.0,5.0,132.58
24.0,5.0,83.82
11.0,5.0,137.17000000000002
11.0,5.0,164.32
11.0,5.0,164.32
7.0,5.0,33.23
12.0,4.0,89.82
27.0,5.0,196.01
11.0,5.0,91.19
18.0,5.0,112.92
13.0,4.0,34.0
13.0,4.0,34.0
13.0,4.0,34.0
13.0,4.0,34.0
5.0,1.0,21.59
16.0,5.0,99.28
16.0,5.0,99.28
23.0,3.0,33.1
6.0,4.0,85.8
15.0,5.0,32.68
33.0,1.0,248.76
8.0,5.0,144.01
18.0,5.0,42.03
5.0,4.0,196.29
6.0,5.0,48.62
6.0,5.0,48.62
6.0,5.0,48.62
18.0,4.0,217.78
4.0,5.0,57.68
32.0,3.0,731.37
28.0,2.0,217.78
5.0,5.0,46.07
5.0,5.0,46.07
5.0,5.0,46.07
6.0,4.0,38.14
5.0,5.0,142.01
4.0,5.0,65.38
12.0,5.0,54.0
11.0,4.0,80.12
11.0,5.0,150.69
13.0,4.0,187.43
3.0,5.0,153.5
16.0,5.0,122.81
12.0,5.0,110.7
2.0,5.0,176.78
2.0,5.0,51.71
6.0,4.0,140.47
5.0,4.0,87.36
5.0,4.0,87.36
26.0,5.0,146.24
11.0,4.0,119.84
6.0,5.0,1471.51
2.0,5.0,107.89
11.0,4.0,75.22
2.0,5.0,32.39
2.0,5.0,32.39
3.0,5.0,257.99
3.0,5.0,257.99
18.0,4.0,225.71
14.0,5.0,204.24
16.0,5.0,155.73000000000002
7.0,5.0,169.51
7.0,3.0,111.51
3.0,4.0,46.39
12.0,5.0,96.02
12.0,4.0,291.72
10.0,4.0,210.92
11.0,3.0,486.3
5.0,5.0,59.52
5.0,5.0,59.52
5.0,5.0,59.52
5.0,5.0,59.52
6.0,4.0,83.41000000000001
8.0,4.0,147.45
7.0,5.0,117.94
3.0,5.0,35.23
3.0,5.0,35.22
3.0,5.0,35.23
3.0,5.0,31.23
6.0,4.0,124.85
19.0,5.0,183.85
1.0,5.0,117.92
1.0,5.0,117.92
23.0,5.0,67.5
25.0,3.0,116.94
24.0,5.0,83.42
15.0,4.0,376.45
5.0,4.0,38.37
6.0,5.0,202.79
31.0,1.0,39.79
31.0,1.0,50.79
8.0,5.0,50.1
7.0,5.0,118.93
7.0,5.0,118.93
11.0,5.0,64.62
4.0,5.0,132.13
2.0,5.0,200.45
10.0,5.0,116.36
3.0,5.0,85.65
3.0,5.0,85.65
9.0,1.0,103.04
9.0,1.0,121.47
4.0,5.0,37.83
6.0,2.0,84.03
3.0,5.0,82.39
1.0,5.0,161.97
8.0,4.0,36.35
10.0,5.0,108.21
1.0,4.0,163.83
1.0,1.0,386.65
5.0,3.0,31.77
1.0,5.0,188.94
19.0,4.0,94.7
2.0,4.0,56.6
15.0,5.0,65.1
4.0,5.0,198.96
9.0,4.0,320.07
11.0,5.0,73.34
5.0,3.0,56.86
9.0,3.0,98.93
10.0,4.0,125.61
4.0,5.0,35.78
28.0,4.0,139.03
12.0,1.0,36.9
12.0,1.0,36.9
12.0,1.0,36.9
1.0,5.0,139.24
22.0,5.0,102.33
5.0,5.0,118.03
4.0,5.0,234.17
3.0,5.0,21.01
6.0,3.0,70.72
8.0,5.0,54.42
7.0,5.0,112.71
7.0,5.0,112.71
17.0,5.0,155.73
10.0,5.0,148.06
4.0,5.0,47.91
24.0,1.0,202.26
20.0,1.0,60.53
20.0,1.0,60.53
20.0,1.0,60.53
4.0,5.0,157.21
18.0,5.0,42.76
12.0,5.0,41.0
3.0,4.0,864.13
12.0,3.0,115.13
6.0,5.0,50.739999999999995
6.0,5.0,126.6
21.0,5.0,93.91
20.0,4.0,56.0
5.0,5.0,48.27
9.0,5.0,64.11
13.0,5.0,77.03
16.0,4.0,189.59
6.0,5.0,49.59
9.0,4.0,171.01
20.0,5.0,123.18
5.0,5.0,43.27
13.0,5.0,139.98000000000002
7.0,5.0,37.84
15.0,5.0,116.36
15.0,5.0,116.36
15.0,5.0,116.36
6.0,1.0,31.11
12.0,5.0,186.45
1.0,5.0,81.72
30.0,5.0,50.7
17.0,4.0,156.28
10.0,5.0,65.11
8.0,5.0,99.65
8.0,2.0,39.05
5.0,3.0,22.29
5.0,5.0,49.32
8.0,5.0,59.75
19.0,5.0,41.0
5.0,5.0,57.68
13.0,4.0,127.38
13.0,4.0,127.38
9.0,5.0,241.21
13.0,5.0,104.96
32.0,1.0,309.12
9.0,5.0,65.13
31.0,5.0,158.09
9.0,4.0,43.27
4.0,5.0,97.87
12.0,5.0,171.62
10.0,4.0,33.37
6.0,3.0,96.31
9.0,4.0,41.84
11.0,5.0,86.15
11.0,5.0,45.52
5.0,3.0,47.3
11.0,5.0,82.4
6.0,5.0,42.78
24.0,5.0,176.59
18.0,4.0,150.04000000000002
29.0,4.0,611.81
17.0,5.0,85.55000000000001
8.0,3.0,261.16
8.0,3.0,261.16
7.0,1.0,138.51999999999998
4.0,5.0,39.75
16.0,5.0,110.53
16.0,5.0,115.43
14.0,5.0,129.9
4.0,5.0,305.63
40.0,1.0,36.28
40.0,1.0,36.28
2.0,5.0,133.86
8.0,5.0,61.4
8.0,5.0,53.27
9.0,5.0,72.64
3.0,5.0,22.28
6.0,5.0,133.64
6.0,2.0,124.52
24.0,5.0,98.56
3.0,5.0,98.52
3.0,5.0,105.66
12.0,4.0,1166.43
4.0,4.0,68.88
13.0,5.0,49.0
7.0,5.0,565.58
7.0,5.0,565.58
7.0,5.0,565.58
7.0,5.0,565.58
7.0,5.0,565.58
7.0,5.0,565.58
7.0,5.0,565.58
7.0,5.0,565.58
7.0,5.0,565.58
16.0,5.0,135.92000000000002
5.0,5.0,63.28
8.0,4.0,147.07
8.0,4.0,147.07
7.0,2.0,54.12
7.0,2.0,54.12
7.0,2.0,189.71
10.0,3.0,148.15
10.0,3.0,148.15
10.0,3.0,148.15
10.0,3.0,148.15
10.0,3.0,148.15
10.0,3.0,148.15
10.0,1.0,79.61
11.0,5.0,131.27
16.0,1.0,90.88
16.0,1.0,90.88
44.0,5.0,70.83
44.0,3.0,70.83
66.0,1.0,134.49
17.0,5.0,48.69
9.0,5.0,148.49
13.0,5.0,63.1
13.0,5.0,63.1
13.0,1.0,99.33
13.0,1.0,99.33
10.0,5.0,73.34
8.0,5.0,54.59
8.0,5.0,54.59
8.0,5.0,116.12
24.0,1.0,33.56
27.0,2.0,129.56
2.0,5.0,462.07
6.0,4.0,373.17
9.0,5.0,168.08
21.0,5.0,226.12
7.0,5.0,229.63
28.0,5.0,151.12
3.0,5.0,80.73
8.0,5.0,65.71000000000001
1.0,4.0,122.57
18.0,4.0,101.6
14.0,1.0,60.1
17.0,5.0,76.58
7.0,4.0,32.99
16.0,5.0,133.05
4.0,5.0,89.36
4.0,5.0,89.36
12.0,5.0,51.69
8.0,5.0,137.45000000000002
74.0,1.0,178.27
7.0,4.0,75.19
6.0,5.0,85.18
51.0,1.0,504.35
14.0,5.0,30.68
14.0,5.0,30.68
4.0,4.0,130.56
9.0,5.0,82.73
6.0,5.0,117.47
4.0,5.0,32.769999999999996
16.0,5.0,117.42
10.0,5.0,150.05
15.0,4.0,68.59
6.0,4.0,33.13
13.0,5.0,74.17
13.0,4.0,41.5
7.0,4.0,177.9
19.0,5.0,118.68
16.0,5.0,56.22
13.0,4.0,210.54
14.0,5.0,84.11000000000001
14.0,5.0,84.11000000000001
7.0,5.0,73.03
4.0,3.0,94.77
8.0,4.0,329.55
15.0,5.0,84.83
16.0,5.0,149.51
14.0,1.0,154.14
9.0,4.0,64.06
33.0,5.0,231.99
8.0,3.0,58.73
8.0,3.0,58.73
11.0,5.0,68.73
18.0,5.0,47.739999999999995
6.0,3.0,276.68
18.0,5.0,165.8
29.0,4.0,147.62
5.0,4.0,128.26
8.0,5.0,919.38
9.0,3.0,30.96
11.0,5.0,147.05
11.0,5.0,147.05
12.0,5.0,162.63
24.0,1.0,204.67
22.0,5.0,48.04
17.0,3.0,28.09
20.0,3.0,90.17
20.0,4.0,51.09
7.0,5.0,71.53
31.0,5.0,238.81
12.0,5.0,120.87
4.0,5.0,62.65
18.0,5.0,64.09
18.0,5.0,64.09
18.0,5.0,64.09
18.0,5.0,64.09
18.0,5.0,64.09
16.0,4.0,158.22
23.0,5.0,157.07
13.0,4.0,116.26
10.0,5.0,134.94
110.0,1.0,118.02
6.0,3.0,415.51
20.0,5.0,412.16
6.0,4.0,98.16
9.0,4.0,379.67
16.0,5.0,79.31
12.0,5.0,80.21000000000001
10.0,5.0,168.5
12.0,4.0,51.73
13.0,4.0,71.62
8.0,5.0,123.76
8.0,5.0,123.76
4.0,4.0,37.76
30.0,4.0,95.31
7.0,4.0,54.0
7.0,5.0,338.77
7.0,5.0,338.77
8.0,5.0,101.16
14.0,2.0,87.72999999999999
14.0,5.0,122.4
12.0,5.0,131.04999999999998
12.0,5.0,131.04999999999998
2.0,5.0,58.989999999999995
4.0,5.0,99.78
6.0,4.0,157.54000000000002
11.0,5.0,212.94
10.0,5.0,40.58
11.0,4.0,71.14
6.0,5.0,130.96
6.0,5.0,116.96
16.0,4.0,37.86
14.0,5.0,157.62
14.0,5.0,57.93000000000001
10.0,5.0,172.55
10.0,5.0,172.55
16.0,5.0,213.78
10.0,5.0,37.44
13.0,5.0,316.76
3.0,5.0,29.339999999999996
5.0,5.0,203.3
11.0,5.0,213.14
12.0,5.0,62.44
11.0,4.0,111.3
12.0,3.0,146.13
1.0,5.0,407.67
23.0,5.0,89.88000000000001
9.0,5.0,374.28
8.0,3.0,33.230000000000004
7.0,5.0,158.53
1.0,4.0,31.33
18.0,1.0,114.35
14.0,1.0,122.92
17.0,5.0,222.63
6.0,4.0,217.13
6.0,4.0,217.13
10.0,3.0,45.0
5.0,4.0,113.56
28.0,4.0,142.19
7.0,5.0,474.98
17.0,4.0,563.16
7.0,5.0,52.34
11.0,5.0,131.46
13.0,5.0,94.52
10.0,5.0,188.34
20.0,5.0,480.33
5.0,5.0,418.17
5.0,5.0,195.17
45.0,5.0,200.45
13.0,5.0,36.0
2.0,5.0,41.68
26.0,5.0,67.5
11.0,5.0,2153.35
6.0,5.0,52.09
14.0,4.0,92.32
13.0,5.0,154.42000000000002
8.0,5.0,50.09
32.0,1.0,42.5
59.0,1.0,53.1
5.0,5.0,82.12
7.0,5.0,70.49
2.0,5.0,79.33
15.0,5.0,46.29
4.0,5.0,161.67000000000002
15.0,3.0,141.13
12.0,4.0,63.23
1.0,3.0,72.46000000000001
1.0,3.0,70.46000000000001
3.0,4.0,41.88
7.0,5.0,168.14
2.0,2.0,175.46
2.0,2.0,175.46
2.0,2.0,41.97
4.0,5.0,65.87
20.0,5.0,98.44
12.0,5.0,53.9
44.0,3.0,76.17
4.0,5.0,47.29
4.0,5.0,47.29
11.0,4.0,148.34
7.0,5.0,87.48
12.0,3.0,42.11
12.0,5.0,42.11
13.0,5.0,57.61
8.0,4.0,133.25
6.0,5.0,148.15
34.0,1.0,594.69
22.0,5.0,72.36
15.0,5.0,45.55
8.0,5.0,328.26
4.0,3.0,71.15
10.0,5.0,71.71
7.0,3.0,71.62
3.0,5.0,209.15
39.0,1.0,408.15
5.0,4.0,121.7
4.0,5.0,242.8
4.0,5.0,45.22
12.0,5.0,33.42
6.0,5.0,139.61
14.0,3.0,79.00999999999999
9.0,5.0,133.98000000000002
8.0,5.0,47.29
9.0,4.0,180.6
8.0,5.0,173.13
4.0,4.0,121.76
6.0,2.0,83.0
8.0,5.0,119.37
12.0,5.0,88.08000000000001
9.0,5.0,54.6
17.0,4.0,601.1899999999999
21.0,4.0,109.49
21.0,4.0,109.49
10.0,5.0,62.41
10.0,5.0,62.41
6.0,5.0,62.27
15.0,1.0,626.48
22.0,5.0,44.53
17.0,5.0,77.09
5.0,3.0,36.46
7.0,5.0,103.14
12.0,4.0,103.82
11.0,5.0,255.92
6.0,5.0,31.67
15.0,5.0,193.89
15.0,5.0,193.89
7.0,5.0,154.73
14.0,5.0,129.67
5.0,5.0,52.379999999999995
6.0,4.0,49.36
6.0,4.0,45.29
7.0,5.0,68.27000000000001
2.0,5.0,108.88
6.0,1.0,57.989999999999995
5.0,5.0,193.84
5.0,3.0,99.43
4.0,5.0,92.9
13.0,5.0,399.72
2.0,5.0,311.34000000000003
11.0,5.0,199.59
19.0,5.0,66.78
4.0,4.0,42.58
14.0,4.0,64.1
14.0,5.0,268.2
6.0,4.0,294.7
2.0,5.0,139.09
3.0,5.0,71.91
8.0,5.0,133.91
8.0,5.0,49.42
7.0,5.0,95.0
18.0,4.0,186.7
4.0,5.0,60.42
11.0,5.0,33.089999999999996
11.0,4.0,80.10000000000001
10.0,1.0,81.78
18.0,4.0,45.09
21.0,5.0,124.39
16.0,1.0,311.59
16.0,1.0,311.59
2.0,5.0,144.75
28.0,5.0,708.95
13.0,5.0,24.94
7.0,5.0,56.94
9.0,3.0,41.21
26.0,4.0,106.11
2.0,5.0,53.48
5.0,5.0,113.2
11.0,4.0,66.04
11.0,5.0,229.65
13.0,5.0,75.08
7.0,5.0,54.62
12.0,5.0,173.84
21.0,4.0,154.14
22.0,5.0,61.0
26.0,2.0,52.53
8.0,2.0,95.09
24.0,5.0,92.9
14.0,3.0,92.2
8.0,5.0,64.0
7.0,5.0,218.11
36.0,1.0,44.79
36.0,1.0,44.79
8.0,5.0,27.81
8.0,5.0,27.81
8.0,5.0,27.81
10.0,4.0,73.34
10.0,4.0,73.34
22.0,5.0,62.04
22.0,5.0,61.98
53.0,1.0,156.55
6.0,5.0,47.95
20.0,4.0,86.15
7.0,4.0,162.65
5.0,4.0,314.92
22.0,5.0,104.4
18.0,3.0,144.4
11.0,5.0,133.58
6.0,4.0,88.78
9.0,5.0,96.47
14.0,1.0,142.7
14.0,1.0,142.7
14.0,1.0,142.7
14.0,1.0,177.61
14.0,1.0,177.61
14.0,1.0,177.61
13.0,5.0,312.7
13.0,5.0,312.7
4.0,4.0,87.11
4.0,4.0,87.11
22.0,1.0,163.24
6.0,5.0,42.27
7.0,3.0,130.0
6.0,5.0,32.379999999999995
5.0,4.0,111.78
17.0,4.0,72.15
36.0,5.0,38.2
20.0,4.0,166.5
5.0,1.0,83.51
5.0,1.0,136.52
4.0,5.0,47.69
6.0,5.0,64.51
15.0,4.0,207.9
11.0,4.0,61.1
3.0,4.0,53.29
11.0,5.0,118.35
10.0,1.0,32.09
10.0,1.0,32.09
7.0,5.0,45.45
7.0,5.0,283.33
13.0,4.0,101.25
5.0,5.0,313.99
20.0,3.0,430.12
5.0,5.0,82.98
13.0,5.0,62.68
4.0,5.0,33.34
7.0,4.0,149.0
17.0,5.0,140.63
14.0,5.0,386.76
18.0,1.0,36.52
18.0,1.0,36.52
7.0,5.0,168.88
13.0,4.0,475.01
11.0,4.0,110.19
5.0,2.0,39.84
7.0,1.0,82.91999999999999
7.0,1.0,82.91999999999999
7.0,1.0,82.91999999999999
7.0,1.0,82.91999999999999
7.0,1.0,82.91999999999999
7.0,1.0,82.91999999999999
17.0,4.0,49.7
4.0,5.0,82.65
9.0,5.0,58.31
13.0,4.0,184.69
4.0,5.0,70.14
11.0,5.0,108.69
28.0,4.0,88.86
6.0,4.0,198.63
6.0,4.0,198.63
10.0,4.0,95.02
18.0,5.0,67.59
19.0,4.0,112.42000000000002
13.0,5.0,28.0
14.0,5.0,60.0
2.0,5.0,48.17
7.0,5.0,44.1
7.0,5.0,44.1
19.0,5.0,165.64
2.0,2.0,262.94
4.0,5.0,40.27
4.0,5.0,170.86
11.0,3.0,44.72
11.0,3.0,40.05
12.0,5.0,151.9
10.0,2.0,149.03
8.0,3.0,316.57
8.0,5.0,63.73
4.0,5.0,46.92
4.0,5.0,46.92
13.0,5.0,24.86
3.0,5.0,248.66
16.0,5.0,78.71
9.0,3.0,70.89
7.0,5.0,41.85
13.0,5.0,149.41
13.0,5.0,106.76
13.0,5.0,106.76
6.0,5.0,73.77
13.0,5.0,219.2
6.0,5.0,22.29
12.0,5.0,136.66
3.0,4.0,199.51
6.0,5.0,121.76
45.0,1.0,68.12
3.0,5.0,36.01
3.0,5.0,46.9
6.0,4.0,52.77
2.0,5.0,811.77
9.0,5.0,59.98
9.0,5.0,51.01
12.0,5.0,190.89
8.0,4.0,138.84
10.0,3.0,31.75
7.0,5.0,85.09
7.0,5.0,85.09
4.0,5.0,68.82000000000001
41.0,2.0,98.81
9.0,2.0,108.06
14.0,5.0,162.5
9.0,5.0,157.99
26.0,1.0,119.81
6.0,5.0,284.9
16.0,5.0,46.989999999999995
16.0,5.0,46.989999999999995
14.0,4.0,58.260000000000005
14.0,4.0,58.260000000000005
14.0,4.0,92.06
14.0,4.0,92.06
5.0,5.0,138.07
1.0,4.0,1828.41
6.0,5.0,79.15
6.0,5.0,153.2
10.0,4.0,57.43
10.0,4.0,57.43
10.0,4.0,57.43
6.0,5.0,137.07999999999998
3.0,5.0,24.68
11.0,5.0,63.52
6.0,5.0,74.16
6.0,4.0,118.48
11.0,4.0,1570.79
14.0,5.0,33.51
4.0,3.0,89.27000000000001
14.0,5.0,151.04
14.0,4.0,208.51
14.0,4.0,208.51
7.0,5.0,125.12
26.0,1.0,289.51
24.0,5.0,47.04
4.0,5.0,30.38
8.0,5.0,75.46000000000001
8.0,5.0,75.46000000000001
10.0,4.0,96.8
11.0,5.0,175.87
9.0,5.0,25.51
15.0,3.0,44.47
7.0,5.0,180.75
